,class_sms,sms
1492,spam,"Your,account,has,been,credited,with,FREE,Text,Messages,activate,,just,txt,the,word:,CREDIT,www..biz"
1493,ham,"the,end,she,might,still,vomit,but,its,okay.,Not,everything,will,come,out."
1494,ham,"How,are,you,with,moneY,you...money,aint,thing....how,are,you,sha!"
1495,ham,"has,everything,with,the,weather.,Keep,extra,warm.,Its,cold,but,nothing,serious.,Pls,lots,vitamin"
1496,ham,"Hey,gals..,Anyone,going,down,driving,centre,tmr?"
1497,ham,"always,yahoo,messenger,now.,Just,send,the,message,and,get,you,may,have,send,the,mobile,mode,sha,but,get.,And,will,reply."
1498,ham,"putting,now,should,ready,for;TIME;"
1499,ham,"Time,Smile,the,two,crucial,things,our,life.,Sometimes,time,makes,forget,smile,,and,sometimes,someone,smile,makes,forget,time,gud,noon"
1500,spam,"SMS,JSco:,Energy,high,,but,may,not,know,where,channel.,day,leadership,skills,strong.,Psychic?,Reply,ANS/question.,End?,Reply,END,JSCO"
1501,ham,"Host-based,IDPS,for,linux,systems."
1502,spam,"HOT,LIVE,FANTASIES,call,now,Just,per,min,NTT,Ltd,Box,Croydon,national,rate,call"
1503,ham,"Don:)whats,you,plan?"
1504,ham,"Ill,there."
1505,ham,"God,almost,home"
1506,ham,"Total,video,converter,free,download,type,this,google,search:)"
1507,spam,"Thanks,for,the,Vote.,Now,sing,along,with,the,stars,with,Karaoke,your,mobile.,For,FREE,link,just,reply,with,SING,now."
1508,ham,"Wen,lovable,bcums,angry,wid,,dnt,take,seriously..,Coz,being,angry,most,childish,true,way,showing,deep,affection,,care,luv!..,kettoda,manda...,Have,nice,day."
1509,ham,"Sounds,like,something,that,someone,testing,would,sayy"
1510,ham,"When,love,someone,Dont,make,them,love,much.,But,Love,them,much,that,they,dont,want,loved,anyone,except,you...,Gud,nit."
1511,ham,"Pete,this,your,phone,still?,Its,Jenny,from,college,and,Leanne.what,are,you,now?:)"
1512,ham,"Oops,sorry.,Just,check,that,you,don,mind,picking,tomo,half,eight,from,station.,Would,that?"
1513,ham,"Hey,sweet,was,wondering,when,you,had,moment,you,might,come,want,send,file,someone,but,won,over,yahoo,for,them,because,their,connection,sucks,,remember,when,you,set,that,page,for,and,download,the,format,disc,?,Could,you,tell,how,that,you,know,some,other,way,download,big,files,?,Because,they,can,download,stuff,directly,from,the,internet.,Any,help,would,great,prey,...,*teasing,kiss*"
1514,ham,"Hows,the,champ,just,leaving,glasgow!"
1515,ham,":)all,the,best:)congrats..."
1516,ham,"wonder,you,get,this,text?"
1517,ham,"need,come,home,and,give,you,some,good,lovin..."
1518,spam,"Our,brand,new,mobile,music,service,now,live.,The,free,music,player,will,arrive,shortly.,Just,install,your,phone,browse,content,from,the,top,artists."
1519,ham,"Shall,ask,one,thing,you,dont,mistake."
1520,ham,"Check,wid,corect,speling.,Sarcasm"
1521,spam,"URGENT!,Your,Mobile,was,awarded,£,,Bonus,Caller,Prize,//!,This,our,attempt,contact,YOU!,Call,--,BOXQU,National,Rate"
1522,ham,"Are,you,angry,with.,What,happen,dear"
1523,ham,"thk,dun,haf,hint,forum,already,lor...,Cos,told,ron,darren,going,tell,shuhui."
1524,ham,"Yup,thanx..."
1525,ham,":)cts,employee,how,are,you?"
1526,ham,"Pls,pls,find,out,from,aunt,nike."
1527,ham,"Wow,love,you,sooo,much,,you,know,can,barely,stand,wonder,how,your,day,goes,and,you,are,well,love,think,you,and,miss,you"
1528,ham,"screaming,means,shouting.."
1529,ham,"Hey,what,happen.,Are,you,alright."
1530,ham,"Should,have,picked,receipt,something,earlier"
1531,ham,"think,chennai,well,settled?"
1532,ham,"dang,didn,mean,send,that,you!,Lol!"
1533,ham,"Unfortunately,just,found,out,that,have,pick,sister,from,the,airport,that,evening,don,think,going,out,all,should,try,out,one"
1534,ham,"Horrible,now,hungry..."
1535,ham,"Remember,that,day.."
1536,spam,"You,have,won,Nokia.,This,what,you,get,when,you,win,our,FREE,auction,take,part,send,Nokia,now/Suite/Lands,Row/WJHL,+"
1537,ham,"How,feel.,Your,not,real,Valentine,just,Valentine,even,tho,hardly,play!!"
1538,ham,"All,sounds,good.,Fingers,.,Makes,difficult,type"
1539,ham,"Midnight,the,earliest"
1540,ham,"You,not,sure,that,not,trying,make,xavier,smoke,because,don,want,smoke,after,being,told,smoke,too,much?"
1541,ham,"come,nordstrom,when,you,done"
1542,ham,"konw,waht,rael,FRIENDSHIP,gving,yuo,exmpel:,Jsut,ese,tihs,msg..,Evrey,splleing,tihs,msg,wrnog,sitll,yuo,can,raed,wihtuot,ayn,mitsake..,GOODNIGHT,&amp;,HAVE,NICE,SLEEP..SWEET,DREAMS.."
1543,ham,"Now,press,conference:)"
1544,spam,"Hello,from,Orange.,For,month,free,access,games,,news,and,sport,,plus,free,texts,and,photo,messages,,reply,YES.,Terms,apply:,www.orange"
1545,ham,"After,completed,degree.,There,use,joining,finance."
1546,ham,"Good,afternoon,love,!,Any,job,prospects,?,Are,you,missing,?,What,you,?,Are,you,being,lazy,and,bleak,,hmmm,happy,and,filled,with,love,?"
1547,ham,"Shant,disturb,anymore...,Jia,you..."
1548,ham,"Bishan,lar,nearer,need,buy,early,cos,buy,now,gotta,park,car..."
1549,ham,"dont,know,again"
1550,ham,"Dude,sux,for,snake,got,old,and,raiden,got,buff"
1551,ham,"says,and,get,your,ass,back,south,tampa,(preferably,kegger)"
1552,ham,"msg,jus,now,said,thanks,for,gift."
1553,ham,too...
1554,ham,"how,you,dear.,Did,you,call,chechi"
1555,ham,"Yeah,totes.,When,wanna?"
1556,ham,"found,dis,pierre,cardin,one,which,looks,normal,costs,its,sale."
1557,ham,"Good,sleep,about,rhythm.,The,person,has,establish,rhythm,that,the,body,will,learn,and,use,you,want,know,more,:-)"
1558,ham,"Wat,doing?"
1559,ham,"Message,from,Truro,Hospital,ext.,You,can,phone,here,have,phone,side"
1560,ham,"Single,line,with,big,meaning:::::,""Miss,anything,""Best,Life"",but,,don,miss,best,life,for,anything...,Gud,nyt..."
1561,ham,"Just,got,some,gas,money,,any,chance,you,and,the,gang,want,grand,nature,adventure?"
1562,ham,"Dnt,worry...use,ice,pieces,cloth,pack.also,take,tablets."
1563,ham,"Dude,just,saw,parked,car,with,its,sunroof,popped.,Sux"
1564,ham,"Get,ready,put,your,excellent,sub,face,:)"
1565,ham,"Tmrw,finishing,doors"
1566,ham,"The,that,saw,few,days,ago,,the,guy,wants,sell,wifi,only,for;,and,with,for;,.,That,why,blanked,him."
1567,ham,"late,will,there"
1568,ham,"whatever,pretty,pissed,off."
1569,ham,"Today,ACCEPT,DAY,Accept?,Brother,Sister,Lover,Dear,Best,Clos,Lvblefrnd,Jstfrnd,Cutefrnd,Lifpartnr,Belovd,Swtheart,Bstfrnd,rply,means,enemy"
1570,ham,"dont,have,that,much,image,class."
1571,ham,"got,rumour,that,you,going,buy,apartment,chennai:-)"
1572,ham,"Near,kalainar,office.thenampet"
1573,spam,"cash-balance,currently,pounds,maximize,cash,now,send,only/msg/Suite/Lands,Row/WJHL"
1574,spam,"SMS,AUCTION,BRAND,NEW,Nokia,auction,today!,Auction,FREE,join,&,take,part!,Txt,NOKIA,now/Suite/Lands,Row/WJHL"
1575,ham,"sis,catching,show,afternoon,not,watching,her,wan,watch,today,tmr,lor."
1576,ham,"Sounds...,Haha...,Can...,Wah,yan,jiu,fast,liao..."
1577,ham,"nosy,guess.,Idk,over,reacting,freaked?"
1578,ham,"Remember,all,those,whom,hurt,during,days,satanic,imposter.need,pay,price.may,destiny,keep,going,and,said,pray,that,get,the,mind,get,over,the,same."
1579,ham,"How,Make,girl,Happy,not,all,difficult,make,girls,happy,only,need,friend,.,Companion,.,Lover,.,Chef;,.,Good,listener;,.,Organizer;,.,Good,boyfriend;,.,Very,clean;,.,Sympathetic;,.,Athletic;,.,Warm;,.,Courageous;,.,Determined;,.,True;,.,Dependable;,.,Intelligent;,.,Psychologist;,.,Pest,exterminator;,.,Psychiatrist;,.,Healer;,.,Stylist;,.,Driver,.,.,Aaniye,pudunga,venaam.."
1580,ham,"Why,that,,princess,bet,the,brothas,are,all,chasing,you!"
1581,ham,"shall,book,chez,jules,for,half,eight,that,with,you?"
1582,ham,"Hhahhaahahah,rofl,wtf,nig,was,leonardo,your,room,something"
1583,ham,"Yep,derek,house,now,,see,you,Sunday;"
1584,ham,"cool,,let,know,before,kicks,off,around,out,and,about,all,day"
1585,ham,"Sorry,call,later"
1586,ham,"was,wondering,would,okay,for,you,call,uncle,john,and,let,him,know,that,things,are,not,the,same,nigeria,they,here.,That;,dollars,years,sent,and,that,you,know,its,strain,but,plan,pay,back,every,dime,gives.,Every,dime,for,expect,anything,from,you,not,practical.,Something,like,that."
1587,ham,"There,are,other,charges,after,transfer,charges,and,you,can,withdraw,anyhow,you,like"
1588,ham,"Dont,search,love,,let,love,find.,Thats,why,its,called,falling,love,,bcoz,dont,force,yourself,just,fall,and,know,there,smeone,hold...,BSLVYL"
1589,ham,".,Let,bill,millers"
1590,ham,"love,you.,You,set,soul,fire,not,just,spark.,But,flame,big,rawring,flame.,XoXo"
1591,ham,"Somewhr,someone,surely,made.,And,God,has,decided,perfect,time,make,meet,dat,person.,.,.,.,till,den,,.,.,.,.,.,Enjoy,crushes..!!!;-)"
1592,ham,"That,honeymoon,outfit.,:)"
1593,ham,"Will,help,propose,going,back,again,tomorrow"
1594,spam,"PRIVATE!,Your,Account,Statement,for,shows-redeemed.,points.,Call,Identifier,Code:,Expires,//"
1595,ham,"Never,blame,day,life.,Good,days,give,happiness.,Bad,days,give,experience.,Both,are,essential,life!,All,are,Gods,blessings!,good,morning.:"
1596,ham,"Pls,confirm,the,time,collect,the,cheque."
1597,spam,"Registered,Subscriber,draw,£,gift,voucher,will,entered,receipt,correct,ans.,When,are,the,next,olympics.,Txt,ans"
1598,spam,"URGENT!,Your,Mobile,number,has,been,awarded,with,£,prize,GUARANTEED.,Call,from,land,line.,Claim,.,Valid,hrs,only,ppm"
1599,ham,"Daddy,will,take,good,care,you,:)"
1600,ham,"Yeah,probably,still,gotta,check,out,with,leo"
1601,ham,".then,any,other,special?"
1602,ham,"Carlos,taking,his,sweet,time,usual,let,know,when,you,and,patty,are,done/want,smoke,and,tell,him,haul,ass"
1603,ham,".,Nothing,problem:-)"
1604,ham,"Have,you,heard,about,that,job,going,that,wildlife,talk,again,tonight,wantcome.,Its,thatworzels,and,wizzle,whatever?!"
1605,ham,"God,picked,flower,and,dippeditinaDEW,,lovingly,touched,itwhichturnedinto,,and,the,gifted,tomeandsaid,THIS,FRIEND"
1606,ham,"When,you,came,hostel."
1607,ham,"prob,come,after,lunch,then..."
1608,ham,"Jus,telling,dat,leaving,shanghai,instead,haf,more,time,meet,cya..."
1609,ham,"Are,your,freezing,?,Are,you,home,yet,?,Will,you,remember,kiss,your,mom,the,morning,you,love,you,think,?,Are,you,missing,yet,?"
1610,ham,"You,all,ready,for,*,big,day,tomorrow?"
1611,ham,"probably,around,lot"
1612,ham,
1613,spam,"-KIng,Pro,Video,Club>>,Need,help?,info@ringtoneking,call,You,must,+,Club,credits,redeemable,www.ringtoneking!,Enjoy!"
1614,ham,"Thnx,dude,guys,out,nite?"
1615,ham,"sef,dey,laugh,you.,Meanwhile,how,darling,anjie!"
1616,ham,"had,food,from,out"
1617,ham,",,makes,sense,,btw,carlos,being,difficult,you,guys,are,gonna,smoke,while,pick,the,second,batch,and,get,gas"
1618,ham,"Did,download,the,fring,app?"
1619,ham,"The,guy,being,kinda,flaky,but,one,friend,interested,picking;,worth,tonight,possible"
1620,ham,"Friends,that,can,stay,chat,with"
1621,ham,"Fuck,babe,miss,you,sooooo,much,wish,you,were,here,sleep,with,bed,lonely,now,sleep,dream,you,love,..."
1622,ham,"Living,very,simple..,Loving,also,simple..,Laughing,too,simple..,Winning,tooo,simple..,But,,being,'SIMPLE,very,difficult..,Gud,nte.:-"
1623,spam,"have,secret,admirer,who,looking,make,contact,with-find,out,who,they*reveal,who,thinks,special-call"
1624,ham,",,well,that,confuses,things,,doesn?"
1625,spam,"free,text,msgs.,Just,text,and,credit,your,account"
1626,ham,"Dear,Call,its,urgnt,don,know,whats,your,problem.,You,don,want,work,you,have,any,other,problem,least,tell.,Wating,for,your,reply."
1627,ham,"Dear,how,you.,Are,you?"
1628,spam,"You,have,been,selected,stay,top,British,hotels,-,FOR,NOTHING!,Holiday,Worth,Claim,,Call,London,,,SWSS"
1629,ham,"Yes,princess,want,make,you,happy..."
1630,ham,"Sounds,like,you,have,many,talents!,would,you,like,dinner,date,next,week?"
1631,ham,"going,film,day.,Sorry."
1632,ham,"not,watching,movie,already,wants,shop,shopping,her,now."
1633,ham,"Hello,little,party,animal,just,thought,buzz,you,you,were,with,your,friends,...*grins*...,Reminding,you,were,loved,and,send,naughty,adoring,kiss"
1634,ham,"Yesterday,its,with,only,.,Now,going,home."
1635,spam,"Eerie,Nokia,tones,,rply,TONE,TITLE,TONE,DRACULA,Titles:,GHOST,,ADDAMSFA,,MUNSTERS,,EXORCIST,,TWILIGHT,www.getzed,POBoxWWQ"
1636,ham,"You,have,come,into,life,and,brought,the,sun,..Shiny,down,,warming,heart.,Putting,constant,smile,face,...,Making,feel,loved,and,cared,for"
1637,ham,"shit,,but,wasn,that,surprised,went,and,spent,the,evening,with,that,french,guy,met,town,here,and,fooled,around,bit,but,didn,let,him,fuck"
1638,spam,"$NETWORKS,allow,companies,bill,for,SMS,they,are,responsible,for,their,""suppliers"",,just,shop,has,give,guarantee,what,they,sell."
1639,ham,"Great,comedy..cant,stop,laughing:)"
1640,spam,"FreeMsg:Feelin,kinda,lnly,hope,like,keep,company!,Jst,got,cam,moby,wanna,pic?Txt,reply,DATE,Msgp,rcv,Hlp,stop"
1641,ham,"Alright,all,set,here,,text,the,man"
1642,ham,",,where,are,you,and,they,not,keen,out,kind,but,feel,shouldn,can,out,tomo,,don,mind,you?"
1643,ham,"Sleeping,feeling,well"
1644,ham,"WILL,SWITCH,YOUR,FONE,DAMMIT!!"
1645,ham,"India,have,take,lead:)"
1646,ham,"post,her,out,class"
1647,ham,"Thts,wat,Wright,Brother,did,fly.."
1648,ham,"Evening,good,somewhat,event,laden.,Will,fill,you,,don,you,worry,…,Head,but,throat,*,wrecked.,See,you,six,then!"
1649,ham,"laugh,really,loud,talk,spontaneously,dont,care,what,others,feel,are,probably,with,your,dear,&amp;,best,friends..,GOODEVENING,Dear..:)"
1650,ham,"ITS,LAPTOP,TAKE,WITH,YOU."
1651,ham,"dont,have,any,your,file,bag,was,work,when,you,called,tell,you,find,anything,room."
1652,ham,"wan,but,too,early,lei,outside,now,wun,home,early...,Neva,mind,then..."
1653,spam,"For,chance,win,£,cash,every,TXT:,ACTION,www.movietrivia,custcare"
1654,ham,"was,bugis,juz,now,wat...,But,now,walking,home,oredi,late,then,reply,oso,saw,top,dat,like,but,din,buy...,Where,now?"
1655,ham,"Wishing,you,and,your,family,Merry"",mas,and,HAPPY,NEW,Year,advance.."
1656,ham,will.
1657,ham,"Yes,posted,couple,pics.,There,still,snow,outside,too,just,waking,:)"
1658,ham,"have,one,good,partnership,going,will,take,lead:)"
1659,spam,"RGENT!,This,the,attempt,contact,have,WON,£,CALL&CsBCMWCNXX.,callcost,ppm,mobilesvary.,max£."
1660,ham,"Yeah,,where,your,class?"
1661,ham,"just,send,you.,Bec,you,temple."
1662,ham,"You,aren,coming,home,between,class,,right,need,work,out,and,shower!"
1663,spam,"lookin,saucy,daytime,fun,wiv,busty,married,woman,free,all,next,week,Chat,now,sort,time,JANINExx,Calls£/minMobsmoreLKPOBOXHPFL"
1664,ham,"but,mostly,not,like,that."
1665,ham,fan...
1666,ham,"Dunno,cos,was,late,when,reach,they,inside,already...,But,ate,spageddies,lor,gals,who,laughing,lor..."
1667,ham,"Guess,who,spent,all,last,night,phasing,and,out,the,fourth,dimension"
1668,ham,"now,dad,gonna,call,after,gets,out,work,and,ask,all,these,crazy,questions."
1669,ham,"Yes..but,they,said,its.,"
1670,ham,"Very,hurting,meaningful,lines,ever,compromised,everything,for,love,,But,end,love,compromised,for,everything:-(""..,Gud,mornin:-)"
1671,ham,Lmao!nice
1672,ham,"Glad,see,your,reply."
1673,spam,"URGENT,are,trying,contact.,Todays,draw,shows,that,you,have,won,£,prize,GUARANTEED.,Call,from,land,line.,Claim.,Valid,hrs,only"
1674,spam,"Monthly,password,for,wap.,mobsi.com,.,Use,your,wap,phone,not."
1675,ham,"Nah,dub,but,still,buff"
1676,ham,"Painful,words,thought,being,Happy,was,the,most,toughest,thing,Earth...,But,,the,toughest,acting,Happy,with,all,unspoken,pain,inside.."""
1677,ham,"Yeah,,that,fine,get,that?"
1678,ham,"Lol,where,come,with,these,ideas?"
1679,ham,"many,people,seems,special,first,sight,,But,only,very,few,will,remain,special,you,till,your,last,sight..,Maintain,them,till,life,ends!jas"
1680,ham,"Today,""song,dedicated,day.."",Which,song,will,dedicate,for?,Send,this,all,valuable,frnds,but,first,rply..."
1681,ham,"Okay,wait"
1682,ham,lei?
1683,ham,"BABE,MOST,LIKELY,BED,BUT,SORRY,ABOUT,TONIGHT,REALLY,WANNA,SEE,TOMORROW,CALL,.,LOVE,XXX"
1684,ham,"Already,squatting,the,new,way,walking"
1685,ham,"you,want,bold,torch"
1686,ham,"Cramps,stopped.,Going,back,sleep"
1687,spam,"todays,vodafone,numbers,ending,with,last,four,digits),are,selected,received,£,award,your,number,matches,please,call,claim,your,£,award"
1688,spam,"Free,Top,ringtone,-sub,weekly,ringtone-get,week,free-send,SUBPOLY,-?,per,week-stop,sms-"
1689,ham,"Nan,sonathaya,soladha.,Why,boss?"
1690,ham,"Bring,tat,don,forget"
1691,spam,"Sunshine,Quiz,Wkly!,Win,top,Sony,DVD,player,know,which,country,the,Algarve?,Txt,ansr:Tyrone"
1692,ham,"don,know,but,raping,dudes,poker"
1693,ham,"Weightloss,more,girl,friends.,Make,loads,money,ebay,something.,And,give,thanks,God."
1694,ham,"Was,see,that,message,when,leaving?,Congrats,dear.,What,school,and,wat,plans."
1695,ham,"eatin,later,but,eatin,wif,frens,now,lei,going,home,first?"
1696,ham,"Finish,already...,Yar,they,keep,saying,mushy,embarrassed..."
1697,ham,"Sorry,man,stash,ran,dry,last,night,and,can,pick,more,until,sunday"
1698,ham,"Hai,priya,are,you,right.,What,doctor,said.,Where,are,you."
1699,spam,"Free,msg.,Sorry,service,you,ordered,from,could,not,delivered,you,not,have,sufficient,credit.,Please,top,receive,the,service."
1700,ham,...
1701,ham,"Please,ask,mummy,call,father"
1702,ham,"Can,come,room,but,cannot,come,house,cos,house,still,messy...,Haha..."
1703,ham,"have,lost,kilos,today!"
1704,ham,"Just,taste,fish,curry"
1705,ham,"What,can?,Might,accidant,tookplace,between,somewhere,ghodbandar.,Traffic,moves,slovely,plz,slip,&amp;,don,worry."
1706,ham,"Yun.now,wkg,where?btw,nus,wana,specialise,wad?"
1707,ham,"Yes,one,woman,man!,Please,tell,your,likes,and,dislikes,bed..."
1708,ham,"Was,doing,test,earlier,appreciate,you.,Will,call,you,tomorrow."
1709,ham,"How,loverboy,doing,?,What,does,that,keeps,him,from,coming,his,Queen,,hmmm,?,Doesn,ache,speak,?,Miss,desparately,?"
1710,ham,"meet,other,fren,dun,wan,meet...,Muz,guy,rite..."
1711,ham,"promises,when,though,,haven,even,gotten,dinner,yet)"
1712,ham,"got,your,back,you,have,any,dislikes,bed?"
1713,ham,"turns,out,had,stereo,love,phone,under,the,unknown,album."
1714,spam,"Hard,LIVE,chat,just/min.,Choose,your,girl,and,connect,LIVE.,Call,now!,Cheap,Chat,biggest,live,service,BCMWCNXX"
1715,ham,"Yeah,don,see,why,not"
1716,ham,"Asking,knw,them?,May,frnds,classmates?"
1717,ham,"Sorry,about,earlier.,Putting,out,fires.Are,you,around,talk,after,you,actually,have,life,,lol!"
1718,spam,"WOW!,The,Boys,Back.,TAKE,THAT,Tour.,Win,VIP,Tickets,&,pre-book,with,VIP,Club.,Txt,CLUB,.,Trackmarque,Ltd,info@vipclubu."
1719,ham,"missionary,hook,,doggy,hook,,standing...|"
1720,ham,"Then,better,sleep..,Dun,disturb,liao,wake,then,msg,lor.."
1721,ham,"Fighting,with,the,world,easy,either,win,lose,fightng,with,some,who,close,dificult,lose,lose,win,still,lose."
1722,ham,"watching,house,–,very,entertaining,getting,the,whole,hugh,laurie,thing,–,even,with,the,stick,–,indeed,especially,with,the,stick."
1723,ham,"Thought,praps,you,meant,another,one.,Goodo,look,tomorrow"
1724,ham,"Jon,,Pete,here,,Ive,bin,Spain,recently,&,hav,sum,dinero,left,,Bill,said,rents,mayb,interested,hav,,pes,around,,James."
1725,ham,"There,bold,that,yours"
1726,ham,"You,know,there,shall,speak,you;,minutes,then"
1727,ham,"ALRITE,HUNNY!WOT,NITE?,DIDNT,END,GOIN,DOWN,TOWN,JUS,PUB,INSTEAD!,JUS,CHILLIN,BEDROOM!LOVE,JEN,XXX."
1728,ham,"went,project,centre"
1729,ham,"per,your,request,'Maangalyam,(Alaipayuthe)',has,been,set,your,callertune,for,all,Callers.,Press,copy,your,friends,Callertune"
1730,ham,"Lol,yeah,this,point,guess,not"
1731,ham,"Doing,project,frens,lor."
1732,ham,"Lol.,Well,quality,aint,bad,all,aint,complaining"
1733,ham,",,can,that,happen,tonight?"
1734,spam,",,this,Mandy,Sullivan,calling,from,HOTMIX...you,are,chosen,receive,our,Easter,Prize,draw.....Please,telephone,claim,before,your,prize,will,transferred,someone,else...."
1735,ham,"think,going,finn,now,,come"
1736,ham,"Why,tired,what,special,there,you,had"
1737,ham,"will,come,tomorrow"
1738,ham,"cant,pick,the,phone,right,now.,Pls,send,message"
1739,ham,"and,sleep,well.,Take,rest:-)."
1740,ham,"guys,never,invite,anywhere,:("
1741,spam,"GOING,BAHAMAS!,CallFREEFONE,and,speak,live,operator,claim,either,Bahamas,cruise£,CASH,+only,opt,out,txt"
1742,ham,"can,that,want,please,you,both,inside,and,outside,the,bedroom..."
1743,ham,"!,CALM,DOWNON,THEACUSATIONS..,ITXT,COS,IWANA,KNOW,WOTU,DOIN,THEW/END...,HAVENTCN,AGES..RING,NETHING,SAT.LOVE,XXX."
1744,ham,"love,wine,and,dine,lady!"
1745,spam,"Someone,has,conacted,our,dating,service,and,entered,your,phone,because,they,fancy,you,find,out,who,call,from,landline,.,PoBoxntf"
